"No.","Time","Source","Destination","Protocol","Length","Antenna signal","Data rate (Mb/s)","SSID","Signal strength (dBm)","Type/Subtype","Info"
"440","8.559574222","2606:4700:4400::6812:2844","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","178","-28 dBm,-33 dBm,-28 dBm","117","","-28 dBm","QoS Data","443  >  58882 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=236386224 TSecr=2145343006 WS=8192"
"441","8.559605136","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"442","8.560756920","","42:40:0c:27:31:b0","802.11","70","-87 dBm,-87 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"443","8.562160637","Apple_b6:c9:7a","IPv4mcast_fb","802.11","485","-73 dBm,-73 dBm,-81 dBm","12","","-81 dBm","Data","Data, SN=690, FN=0, Flags=.p....F.C"
"444","8.562500794","Apple_b6:c9:7a","IPv6mcast_fb","802.11","505","-73 dBm,-73 dBm,-81 dBm","12","","-81 dBm","Data","Data, SN=691, FN=0, Flags=.p....F.C"
"445","8.562905396","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","Request-to-send","Request-to-send, Flags=........C"
"446","8.562933095","","Apple_2c:98:37","802.11","70","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"447","8.563068809","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700::6811:180e","QUIC","1376","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Initial, DCID=01472080f7e5a5613b45858081e5b386dec8c6f5, PKN: 5, ACK, PADDING"
"448","8.563072818","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700::6811:180e","QUIC","197","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Handshake, DCID=01472080f7e5a5613b45858081e5b386dec8c6f5"
"449","8.563076375","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700:4400::6812:2844","TCP","170","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","58882  >  443 [ACK] Seq=1 Ack=1 Win=131136 Len=0 TSval=2145343127 TSecr=236386224"
"450","8.563125939","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"451","8.563311239","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700:4400::6812:2844","TCP","1456","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","58882  >  443 [ACK] Seq=1 Ack=1 Win=131136 Len=1286 TSval=2145343127 TSecr=236386224 [TCP PDU reassembled in 452]"
"452","8.563314987","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700:4400::6812:2844","TLSv1.2","884","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Client Hello (SNI=pro.fontawesome.com)"
"453","8.563360641","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"454","8.565187002","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","Request-to-send","Request-to-send, Flags=........C"
"455","8.565212744","","Apple_2c:98:37","802.11","70","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"456","8.565285170","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700::6811:180e","QUIC","231","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Handshake, DCID=01472080f7e5a5613b45858081e5b386dec8c6f5"
"457","8.565289195","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2606:4700::6811:180e","QUIC","229","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=01472080f7e5a5613b45858081e5b386dec8c6f5"
"458","8.565338003","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"459","8.566105430","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-73 dBm,-73 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame","Beacon frame, SN=620, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"460","8.566397540","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"461","8.566946547","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame","Beacon frame, SN=3261, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"462","8.568486424","","42:40:0c:27:31:b0","802.11","70","-87 dBm,-87 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"463","8.577788358","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Request-to-send","Request-to-send, Flags=........C"
"464","8.577816570","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"465","8.578066504","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1376","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Initial, SCID=ece984a730c28393"
"466","8.578071456","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","446","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"467","8.578074843","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1076","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"468","8.578078356","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","223","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"469","8.578114616","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"470","8.578249042","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1076","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"471","8.578252317","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","223","-27 dBm,-33 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"472","8.578303807","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"473","8.578517922","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1076","-26 dBm,-32 dBm,-26 dBm","78","","-26 dBm","QoS Data","Protected Payload (KP0)"
"474","8.578521777","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"475","8.578756626","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","170","-27 dBm,-34 dBm,-27 dBm","117","","-27 dBm","QoS Data","Protected Payload (KP0)"
"476","8.578788120","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"477","8.581898986","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","Request-to-send","Request-to-send, Flags=........C"
"478","8.581929210","","Apple_2c:98:37","802.11","70","-27 dBm,-32 dBm,-27 dBm","24","","-27 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"479","8.582034729","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:81b::200a","QUIC","224","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Handshake, DCID=ece984a730c28393"
"480","8.582038919","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:81b::200a","QUIC","177","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=ece984a730c28393"
"481","8.582042246","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:81b::200a","QUIC","661","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=ece984a730c28393"
"482","8.582078517","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"483","8.583320628","","42:40:0c:27:31:b0","802.11","70","-86 dBm,-87 dBm,-86 dBm","6","","-86 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"484","8.585074242","f2:76:13:7f:00:3c","Broadcast","802.11","421","-74 dBm,-74 dBm,-80 dBm","12","","-80 dBm","Data","Data, SN=692, FN=0, Flags=.p....F.C"
"485","8.590941383","","42:40:0c:27:31:b0","802.11","70","-87 dBm,-87 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"486","8.595346361","42:40:0c:27:31:b0","Broadcast","802.11","260","-86 dBm,-86 dBm,-87 dBm","1","""MKR-new""","-87 dBm","Beacon frame","Beacon frame, SN=3795, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"487","8.595543509","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","1378","-28 dBm,-33 dBm,-28 dBm","117","","-28 dBm","QoS Data","443  >  58880 [ACK] Seq=1 Ack=2245 Win=71168 Len=1208 TSval=2495363414 TSecr=3482142084 [TCP PDU reassembled in 489]"
"488","8.595548520","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"489","8.595626833","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TLSv1.3","426","-27 dBm,-34 dBm,-27 dBm","117","","-27 dBm","QoS Data","Server Hello, Change Cipher Spec, Application Data"
"490","8.595680925","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"491","8.596188866","f2:6d:14:ef:00:3c","Broadcast","802.11","421","-74 dBm,-74 dBm,-80 dBm","12","","-80 dBm","Data","Data, SN=693, FN=0, Flags=.p....F.C"
"492","8.598298191","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","Request-to-send","Request-to-send, Flags=........C"
"493","8.598326507","","Apple_2c:98:37","802.11","70","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"494","8.598386279","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TCP","170","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","58880  >  443 [ACK] Seq=2245 Ack=1465 Win=2026 Len=0 TSval=3482142230 TSecr=2495363414"
"495","8.598434173","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"496","8.598712576","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"497","8.598973221","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","Request-to-send","Request-to-send, Flags=........C"
"498","8.599001340","","Apple_2c:98:37","802.11","70","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"499","8.599071766","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TLSv1.3","244","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Change Cipher Spec, Application Data"
"500","8.599076396","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TLSv1.3","262","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Application Data"
"501","8.599128381","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"502","8.600616639","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1376","-27 dBm,-34 dBm,-27 dBm","117","","-27 dBm","QoS Data","Initial, SCID=ece984a730c28393"
"503","8.600989909","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","1376","-27 dBm,-32 dBm,-27 dBm","78","","-27 dBm","QoS Data","Initial, SCID=ece984a730c28393"
"504","8.600993204","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"505","8.605188190","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-39 dBm,-44 dBm,-39 dBm","24","","-39 dBm","Request-to-send","Request-to-send, Flags=........C"
"506","8.605218116","","Apple_2c:98:37","802.11","70","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"507","8.605468249","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TCP","1456","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","58880  >  443 [ACK] Seq=2411 Ack=1465 Win=2048 Len=1286 TSval=3482142231 TSecr=2495363414 [TCP PDU reassembled in 508]"
"508","8.605476060","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TLSv1.3","717","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Application Data"
"509","8.605478930","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TCP","1456","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","58880  >  443 [ACK] Seq=4244 Ack=1465 Win=2048 Len=1286 TSval=3482142231 TSecr=2495363414 [TCP PDU reassembled in 510]"
"510","8.605481690","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:825::200e","TLSv1.3","316","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Application Data"
"511","8.605528849","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"512","8.605837755","","42:40:0c:27:31:b0","802.11","70","-86 dBm,-88 dBm,-86 dBm","6","","-86 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"513","8.613286910","","42:40:0c:27:31:b0","802.11","70","-87 dBm,-89 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"514","8.613769740","Apple_a9:79:26","IPv4mcast_fb","802.11","524","-74 dBm,-74 dBm,-80 dBm","12","","-80 dBm","Data","Data, SN=695, FN=0, Flags=.p....F.C"
"515","8.615227638","Apple_a9:79:26","IPv6mcast_fb","802.11","544","-74 dBm,-74 dBm,-80 dBm","12","","-80 dBm","Data","Data, SN=696, FN=0, Flags=.p....F.C"
"516","8.615443518","AzureWaveTec_f1:22:71","AristaNetwor_76:12:a0","802.11","88","-86 dBm,-86 dBm,-91 dBm","12","","-91 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"517","8.620849327","","42:40:0c:27:31:b0","802.11","70","-87 dBm,-87 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"518","8.628939213","f2:6d:1a:8f:00:3c","Broadcast","802.11","421","-71 dBm,-71 dBm,-74 dBm","12","","-74 dBm","Data","Data, SN=697, FN=0, Flags=.p....F.C"
"519","8.634631183","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-27 dBm,-33 dBm,-27 dBm","24","","-27 dBm","Request-to-send","Request-to-send, Flags=........C"
"520","8.634643523","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"521","8.634655411","2a03:2880:f144:82:face:b00c:0:25de","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","169","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","Protected Payload (KP0)"
"522","8.634660395","2a03:2880:f144:82:face:b00c:0:25de","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","169","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","Protected Payload (KP0)"
"523","8.634678537","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","266","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","Protected Payload (KP0)"
"524","8.634864023","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","88","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"525","8.635955501","","42:40:0c:27:31:b0","802.11","70","-86 dBm,-86 dBm,-87 dBm","6","","-87 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"526","8.639637192","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-26 dBm,-32 dBm,-26 dBm","1","""badabing""","-26 dBm","Beacon frame","Beacon frame, SN=702, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"527","8.639649366","Apple_2c:98:37","2a:b8:02:f0:1e:54","802.11","76","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","Request-to-send","Request-to-send, Flags=........C"
"528","8.639680474","","Apple_2c:98:37","802.11","70","-27 dBm,-33 dBm,-27 dBm","24","","-27 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"529","8.639835670","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2a03:2880:f144:82:face:b00c:0:25de","QUIC","182","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=b021010b1c1f6ce0"
"530","8.639847179","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2a03:2880:f144:82:face:b00c:0:25de","QUIC","182","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=b021010b1c1f6ce0"
"531","8.639850913","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","2404:6800:4002:81b::200a","QUIC","180","-38 dBm,-43 dBm,-38 dBm","144.444","","-38 dBm","QoS Data","Protected Payload (KP0), DCID=ece984a730c28393"
"532","8.639856446","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","88","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","802.11 Block Ack","802.11 Block Ack, Flags=........C"
"533","8.640021097","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-27 dBm,-32 dBm,-27 dBm","24","","-27 dBm","Request-to-send","Request-to-send, Flags=........C"
"534","8.640030894","","2a:b8:02:f0:1e:54","802.11","70","-38 dBm,-43 dBm,-38 dBm","24","","-38 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"535","8.640185769","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","175","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","Protected Payload (KP0)"
"536","8.640197047","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2319 Win=71168 Len=0 TSval=2495363460 TSecr=3482142230"
"537","8.640201849","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-28 dBm,-34 dBm,-28 dBm","117","","-28 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2411 Win=71168 Len=0 TSval=2495363460 TSecr=3482142231"
"538","8.640645032","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-26 dBm,-32 dBm,-26 dBm","24","","-26 dBm","Request-to-send","Request-to-send, Flags=........C"
"539","8.640655221","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","24","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"540","8.640659432","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","175","-26 dBm,-32 dBm,-26 dBm","78","","-26 dBm","QoS Data","Protected Payload (KP0)"
"541","8.640663843","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-26 dBm,-32 dBm,-26 dBm","78","","-26 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2319 Win=71168 Len=0 TSval=2495363460 TSecr=3482142230"
"542","8.640673669","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-26 dBm,-32 dBm,-26 dBm","78","","-26 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2411 Win=71168 Len=0 TSval=2495363460 TSecr=3482142231"
"543","8.641023811","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-25 dBm,-31 dBm,-25 dBm","12","","-25 dBm","Request-to-send","Request-to-send, Flags=........C"
"544","8.641476927","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-25 dBm,-31 dBm,-25 dBm","12","","-25 dBm","Request-to-send","Request-to-send, Flags=........C"
"545","8.641503582","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","12","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"546","8.641795904","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","175","-26 dBm,-32 dBm,-26 dBm","52","","-26 dBm","QoS Data","Protected Payload (KP0)"
"547","8.641799983","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-26 dBm,-32 dBm,-26 dBm","52","","-26 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2319 Win=71168 Len=0 TSval=2495363460 TSecr=3482142230"
"548","8.641803189","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-26 dBm,-32 dBm,-26 dBm","52","","-26 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2411 Win=71168 Len=0 TSval=2495363460 TSecr=3482142231"
"549","8.641807908","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TLSv1.3","1130","-26 dBm,-32 dBm,-26 dBm","52","","-26 dBm","QoS Data","Application Data, Application Data"
"550","8.641812611","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TLSv1.3","201","-26 dBm,-32 dBm,-26 dBm","52","","-26 dBm","QoS Data","Application Data"
"551","8.641958198","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-25 dBm,-31 dBm,-25 dBm","12","","-25 dBm","Request-to-send","Request-to-send, Flags=........C"
"552","8.642005797","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","12","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"553","8.642386265","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","175","-25 dBm,-31 dBm,-25 dBm","39","","-25 dBm","QoS Data","Protected Payload (KP0)"
"554","8.642389959","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-25 dBm,-31 dBm,-25 dBm","39","","-25 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2319 Win=71168 Len=0 TSval=2495363460 TSecr=3482142230"
"555","8.642393130","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-25 dBm,-31 dBm,-25 dBm","39","","-25 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2411 Win=71168 Len=0 TSval=2495363460 TSecr=3482142231"
"556","8.642397089","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","1130","-25 dBm,-31 dBm,-25 dBm","39","","-25 dBm","QoS Data","[TCP Retransmission] 443  >  58880 [PSH, ACK] Seq=1465 Ack=2411 Win=71168 Len=960 TSval=2495363461 TSecr=3482142231"
"557","8.642401987","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","201","-25 dBm,-31 dBm,-25 dBm","39","","-25 dBm","QoS Data","[TCP Retransmission] 443  >  58880 [PSH, ACK] Seq=2425 Ack=2411 Win=71168 Len=31 TSval=2495363461 TSecr=3482142231"
"558","8.642583765","2a:b8:02:f0:1e:54","Apple_2c:98:37","802.11","76","-24 dBm,-30 dBm,-24 dBm","6","","-24 dBm","Request-to-send","Request-to-send, Flags=........C"
"559","8.642624236","","2a:b8:02:f0:1e:54","802.11","70","-39 dBm,-43 dBm,-39 dBm","6","","-39 dBm","Clear-to-send","Clear-to-send, Flags=........C"
"560","8.643172720","2404:6800:4002:81b::200a","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","QUIC","175","-25 dBm,-31 dBm,-25 dBm","26","","-25 dBm","QoS Data","Protected Payload (KP0)"
"561","8.643178686","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-25 dBm,-31 dBm,-25 dBm","26","","-25 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2319 Win=71168 Len=0 TSval=2495363460 TSecr=3482142230"
"562","8.643182169","2404:6800:4002:825::200e","2402:3a80:1bd5:d964:c9a3:a1a8:4554:7741","TCP","170","-25 dBm,-31 dBm,-25 dBm","26","","-25 dBm","QoS Data","443  >  58880 [ACK] Seq=1465 Ack=2411 Win=71168 Len=0 TSval=2495363460 TSecr=3482142231"
